mun_code,mun_name,year,gross_income_pc,wage,pension,unemp_benefit,other_benefits,other_income
04095,Uleila del Campo,2022,10736,5352,3317,466,674,926
04095,Uleila del Campo,2021,10248,4884,3190,587,633,954
04095,Uleila del Campo,2020,9792,4229,3105,805,470,1183
04095,Uleila del Campo,2019,9697,4669,3127,475,529,897
04095,Uleila del Campo,2018,9200,4185,3070,522,516,906
04095,Uleila del Campo,2017,8703,3996,2854,535,529,789
04095,Uleila del Campo,2016,8154,3650,2756,508,513,728
04095,Uleila del Campo,2015,8008,3528,2630,554,487,809
04096,Urrácal,2022,14151,7872,4507,438,578,755
04096,Urrácal,2021,13165,6661,4113,549,636,1206
04096,Urrácal,2020,12068,6264,3687,746,624,746
04096,Urrácal,2019,12986,6675,3701,473,677,1460
04096,Urrácal,2018,12363,6272,3372,450,656,1612
04096,Urrácal,2017,11282,5885,3287,429,649,1031
04096,Urrácal,2016,10971,5706,3389,361,515,1000
04096,Urrácal,2015,10476,5604,3268,458,557,589
04097,Velefique,2022,16044,5888,7430,490,561,1675
04097,Velefique,2021,14374,5233,6543,676,506,1416
04097,Velefique,2020,14330,5182,6477,914,434,1324
04097,Velefique,2019,14646,6029,6336,559,478,1244
04097,Velefique,2018,13739,5335,6009,491,514,1390
04097,Velefique,2017,12724,4928,5293,514,512,1477
04097,Velefique,2016,11935,4230,5501,537,507,1160
04097,Velefique,2015,11786,4229,5225,495,662,1176
04098,Vélez-Blanco,2022,12700,5948,3960,372,762,1659
04098,Vélez-Blanco,2021,12040,5453,3785,444,705,1653
04098,Vélez-Blanco,2020,11259,5058,3491,672,578,1459
04098,Vélez-Blanco,2019,10729,5017,3329,365,585,1433
04098,Vélez-Blanco,2018,10296,4711,3273,344,594,1374
04098,Vélez-Blanco,2017,9633,4383,3118,355,570,1207
04098,Vélez-Blanco,2016,9339,4105,3136,351,517,1231
04098,Vélez-Blanco,2015,8993,3879,3211,405,482,1015
04099,Vélez-Rubio,2022,12232,6242,3167,354,742,1727
04099,Vélez-Rubio,2021,11684,5840,2974,453,687,1731
04099,Vélez-Rubio,2020,11138,5454,2893,606,580,1605
04099,Vélez-Rubio,2019,10946,5492,2845,340,591,1679
04099,Vélez-Rubio,2018,10387,5185,2777,319,570,1536
04099,Vélez-Rubio,2017,9961,4954,2672,309,476,1550
04099,Vélez-Rubio,2016,9464,4660,2645,302,435,1423
04099,Vélez-Rubio,2015,9390,4473,2634,352,466,1465
04100,Vera,2022,12254,7845,2009,408,572,1420
04100,Vera,2021,11696,7331,1893,627,522,1324
04100,Vera,2020,11045,6812,1847,800,471,1115
04100,Vera,2019,10686,7008,1653,384,444,1198
04100,Vera,2018,10271,6736,1538,349,400,1247
04100,Vera,2017,9962,6485,1498,349,341,1289
04100,Vera,2016,9662,6097,1459,363,323,1420
04100,Vera,2015,8983,5726,1453,386,308,1110
04101,Viator,2022,11108,7658,1641,438,668,703
04101,Viator,2021,10420,7107,1606,515,587,604
04101,Viator,2020,9993,6566,1581,694,585,567
04101,Viator,2019,9913,6797,1567,396,557,595
04101,Viator,2018,9456,6416,1476,391,571,603
04101,Viator,2017,8858,6127,1392,414,403,522
04101,Viator,2016,8616,5919,1364,420,401,513
04101,Viator,2015,8523,5791,1389,475,359,509
04102,Vícar,2022,9786,5915,1137,507,575,1652
04102,Vícar,2021,9249,5449,1060,614,528,1599
04102,Vícar,2020,8934,5167,1021,697,469,1581
04102,Vícar,2019,8585,5211,971,494,453,1456
04102,Vícar,2018,8416,4896,950,464,423,1682
04102,Vícar,2017,7954,4652,939,459,323,1582
04102,Vícar,2016,7449,4343,925,484,300,1398
04102,Vícar,2015,7334,4155,946,482,288,1463
04103,Zurgena,2022,11196,4767,4578,286,544,1020
04103,Zurgena,2021,10712,4715,4181,358,518,940
04103,Zurgena,2020,10167,4407,3965,503,458,834
04103,Zurgena,2019,9840,4384,3920,269,441,826
04103,Zurgena,2018,9123,3957,3551,279,453,883
04103,Zurgena,2017,8581,3722,3282,290,412,875
04103,Zurgena,2016,8209,3445,3308,293,409,753
04103,Zurgena,2015,7985,3272,3214,341,411,746
04901,"Tres Villas, Las",2022,12474,5821,4042,570,838,1202
04901,"Tres Villas, Las",2021,11742,5244,3829,798,773,1098
04901,"Tres Villas, Las",2020,11364,4820,3663,881,738,1262
04901,"Tres Villas, Las",2019,11581,5147,3621,657,788,1367
04901,"Tres Villas, Las",2018,10963,4483,3690,564,762,1464
04901,"Tres Villas, Las",2017,10550,4483,3647,518,671,1231
04901,"Tres Villas, Las",2016,9707,4134,3342,527,567,1137
04901,"Tres Villas, Las",2015,9841,3825,3520,622,608,1267
04902,"Ejido, El",2022,10822,6230,1292,474,553,2274
04902,"Ejido, El",2021,10238,5864,1224,560,522,2068
04902,"Ejido, El",2020,10117,5664,1200,656,473,2124
04902,"Ejido, El",2019,9702,5608,1147,440,441,2066
04902,"Ejido, El",2018,9244,5192,1080,431,393,2149
04902,"Ejido, El",2017,8720,4853,1039,447,300,2081
04902,"Ejido, El",2016,8167,4551,1003,447,276,1889
04902,"Ejido, El",2015,7841,4255,1002,466,265,1853
04903,"Mojonera, La",2022,9006,4705,1122,464,518,2197
04903,"Mojonera, La",2021,8634,4261,1045,544,504,2280
04903,"Mojonera, La",2020,8322,4094,987,616,446,2180
04903,"Mojonera, La",2019,7996,3997,941,447,433,2178
04903,"Mojonera, La",2018,7954,3787,913,401,385,2467
04903,"Mojonera, La",2017,7656,3563,913,414,300,2467
04903,"Mojonera, La",2016,7024,3250,845,441,275,2212
04903,"Mojonera, La",2015,6802,2978,901,433,270,2221
04904,Balanegra,2022,10692,5421,1550,471,558,2691
04904,Balanegra,2021,10422,5154,1503,521,544,2700
04904,Balanegra,2020,10046,4949,1417,601,453,2626
04904,Balanegra,2019,9256,4673,1262,453,403,2466
04904,Balanegra,2018,8838,4364,1179,432,389,2474
04904,Balanegra,2017,8778,4252,1138,426,301,2661
04904,Balanegra,2016,8201,4022,1151,436,317,2276
04904,Balanegra,2015,8015,3704,1243,443,290,2335
01051,Agurain/Salvatierra,2022,16653,10662,NA,NA,NA,1276
01051,Agurain/Salvatierra,2021,15631,9949,NA,NA,NA,1225
01051,Agurain/Salvatierra,2020,15501,9535,NA,NA,NA,1329
01001,Alegría-Dulantzi,2022,18082,13047,NA,NA,NA,1413
01001,Alegría-Dulantzi,2021,17592,12635,NA,NA,NA,1565
01001,Alegría-Dulantzi,2020,16728,11959,NA,NA,NA,1288
01002,Amurrio,2022,19088,11220,NA,NA,NA,1997
01002,Amurrio,2021,18014,10474,NA,NA,NA,2009
01002,Amurrio,2020,17388,9563,NA,NA,NA,2162
01049,Añana,2022,21281,11680,NA,NA,NA,3611
01049,Añana,2021,21856,11534,NA,NA,NA,4220
01049,Añana,2020,19950,11479,NA,NA,NA,3145
01003,Aramaio,2022,24439,15773,NA,NA,NA,3035
01003,Aramaio,2021,22954,15026,NA,NA,NA,2513
01003,Aramaio,2020,22224,14799,NA,NA,NA,2271
01006,Armiñón,2022,18783,14025,NA,NA,NA,1368
01006,Armiñón,2021,20687,13948,NA,NA,NA,3236
01006,Armiñón,2020,17022,11533,NA,NA,NA,1526
01037,Arraia-Maeztu,2022,20375,12288,NA,NA,NA,2612
01037,Arraia-Maeztu,2021,26733,12130,NA,NA,NA,9650
01037,Arraia-Maeztu,2020,18937,10879,NA,NA,NA,2658
01008,Arratzua-Ubarrundia,2022,27836,15287,NA,NA,NA,6769
01008,Arratzua-Ubarrundia,2021,23720,14151,NA,NA,NA,3955
01008,Arratzua-Ubarrundia,2020,23006,13131,NA,NA,NA,3979
01004,Artziniega,2022,18794,10678,NA,NA,NA,3239
01004,Artziniega,2021,16606,10129,NA,NA,NA,1447
01004,Artziniega,2020,15768,9535,NA,NA,NA,1201
01009,Asparrena,2022,18533,11158,NA,NA,NA,1451
01009,Asparrena,2021,17479,10353,NA,NA,NA,1478
01009,Asparrena,2020,17507,10083,NA,NA,NA,1852
01010,Ayala/Aiara,2022,19308,12935,NA,NA,NA,1896
01010,Ayala/Aiara,2021,18622,12019,NA,NA,NA,2180
01010,Ayala/Aiara,2020,17833,11422,NA,NA,NA,1931
01011,Baños de Ebro/Mañueta,2022,11624,4488,NA,NA,NA,4126
01011,Baños de Ebro/Mañueta,2021,12914,4359,NA,NA,NA,5669
01011,Baños de Ebro/Mañueta,2020,11589,3749,NA,NA,NA,5014
01013,Barrundia,2022,22361,13602,NA,NA,NA,3505
01013,Barrundia,2021,21650,13248,NA,NA,NA,3389
01013,Barrundia,2020,20383,12107,NA,NA,NA,3307
01014,Berantevilla,2022,20278,11724,NA,NA,NA,3992
01014,Berantevilla,2021,18633,10356,NA,NA,NA,3808
01014,Berantevilla,2020,16365,9046,NA,NA,NA,2757
01016,Bernedo,2022,19909,10921,NA,NA,NA,2716
01016,Bernedo,2021,18643,10267,NA,NA,NA,2846
01016,Bernedo,2020,19092,10545,NA,NA,NA,2878
01017,Campezo/Kanpezu,2022,18341,10477,NA,NA,NA,2486
01017,Campezo/Kanpezu,2021,17384,9906,NA,NA,NA,2237
01017,Campezo/Kanpezu,2020,16663,9515,NA,NA,NA,1902
01021,Elburgo/Burgelu,2022,23490,14397,NA,NA,NA,4346
01021,Elburgo/Burgelu,2021,22131,13973,NA,NA,NA,3755
01021,Elburgo/Burgelu,2020,19833,12848,NA,NA,NA,2600
01022,Elciego,2022,18016,8321,NA,NA,NA,4384
01022,Elciego,2021,16943,7672,NA,NA,NA,4057
01022,Elciego,2020,16373,7401,NA,NA,NA,3792
01023,Elvillar/Bilar,2022,12531,4598,NA,NA,NA,3561
01023,Elvillar/Bilar,2021,12448,4237,NA,NA,NA,4368
01023,Elvillar/Bilar,2020,12084,4182,NA,NA,NA,4154
01046,Erriberagoitia/Ribera Alta,2022,21985,13054,NA,NA,NA,3502
01046,Erriberagoitia/Ribera Alta,2021,20980,12367,NA,NA,NA,3572
01046,Erriberagoitia/Ribera Alta,2020,18999,11201,NA,NA,NA,3081
01056,Harana/Valle de Arana,2022,16384,7498,NA,NA,NA,2473
01056,Harana/Valle de Arana,2021,16423,6817,NA,NA,NA,3328
01056,Harana/Valle de Arana,2020,15740,6394,NA,NA,NA,2570
01901,Iruña Oka/Iruña de Oca,2022,18698,12884,NA,NA,NA,1734
01901,Iruña Oka/Iruña de Oca,2021,17988,12124,NA,NA,NA,1904
01901,Iruña Oka/Iruña de Oca,2020,16988,11347,NA,NA,NA,1731
01027,Iruraiz-Gauna,2022,22638,14580,NA,NA,NA,3598
01027,Iruraiz-Gauna,2021,21713,12744,NA,NA,NA,4790
01027,Iruraiz-Gauna,2020,19709,12365,NA,NA,NA,3125
01019,Kripan,2022,15003,7449,NA,NA,NA,3364
01019,Kripan,2021,14559,7056,NA,NA,NA,3780
01019,Kripan,2020,14033,6571,NA,NA,NA,3685
01020,Kuartango,2022,20673,11159,NA,NA,NA,2938
01020,Kuartango,2021,18969,10479,NA,NA,NA,2452
01020,Kuartango,2020,17365,9614,NA,NA,NA,1621
01028,Labastida/Bastida,2022,15095,8137,NA,NA,NA,2116
01028,Labastida/Bastida,2021,15189,7825,NA,NA,NA,2610
01028,Labastida/Bastida,2020,13932,7014,NA,NA,NA,2113
01030,Lagrán,2022,20398,9471,NA,NA,NA,2140
01030,Lagrán,2021,20442,8502,NA,NA,NA,3437
01030,Lagrán,2020,18443,7356,NA,NA,NA,2464
01031,Laguardia,2022,17052,9217,NA,NA,NA,3284
01031,Laguardia,2021,16701,8799,NA,NA,NA,3447
01031,Laguardia,2020,15620,7950,NA,NA,NA,3105
01032,Lanciego/Lantziego,2022,12195,5581,NA,NA,NA,2462
01032,Lanciego/Lantziego,2021,12278,5074,NA,NA,NA,3079
01032,Lanciego/Lantziego,2020,11803,5079,NA,NA,NA,2661
01902,Lantarón,2022,17977,9342,NA,NA,NA,3045
01902,Lantarón,2021,16608,8784,NA,NA,NA,2606
01902,Lantarón,2020,16262,8209,NA,NA,NA,2735
01033,Lapuebla de Labarca,2022,13041,6715,NA,NA,NA,1944
01033,Lapuebla de Labarca,2021,12833,6368,NA,NA,NA,2493
01033,Lapuebla de Labarca,2020,12676,6240,NA,NA,NA,2518
01036,Laudio/Llodio,2022,18876,10787,NA,NA,NA,1575
01036,Laudio/Llodio,2021,17946,10135,NA,NA,NA,1563
01036,Laudio/Llodio,2020,17068,9433,NA,NA,NA,1359
01058,Legutio,2022,21838,13939,NA,NA,NA,2781
01058,Legutio,2021,20219,12798,NA,NA,NA,2528
01058,Legutio,2020,19165,11965,NA,NA,NA,2163
01034,Leza,2022,15452,5821,NA,NA,NA,3527
01034,Leza,2021,18774,5466,NA,NA,NA,7246
01034,Leza,2020,17823,4683,NA,NA,NA,7439
01039,Moreda de Álava/Moreda Araba,2022,17258,9067,NA,NA,NA,2274
01039,Moreda de Álava/Moreda Araba,2021,17725,9269,NA,NA,NA,3174
01039,Moreda de Álava/Moreda Araba,2020,17109,8575,NA,NA,NA,3746
01041,Navaridas,2022,11302,4905,NA,NA,NA,3639
01041,Navaridas,2021,12638,4853,NA,NA,NA,5031
01041,Navaridas,2020,12102,4668,NA,NA,NA,5061
01042,Okondo,2022,16927,11387,NA,NA,NA,1521
01042,Okondo,2021,16652,10983,NA,NA,NA,1670
01042,Okondo,2020,16129,10489,NA,NA,NA,1508
01043,Oyón-Oion,2022,14350,8598,NA,NA,NA,1860
01043,Oyón-Oion,2021,13866,8444,NA,NA,NA,1760
01043,Oyón-Oion,2020,13178,7828,NA,NA,NA,1676
01044,Peñacerrada-Urizaharra,2022,22697,12628,NA,NA,NA,3803
01044,Peñacerrada-Urizaharra,2021,21968,11854,NA,NA,NA,4408
01044,Peñacerrada-Urizaharra,2020,21572,13086,NA,NA,NA,2578
01047,Ribera Baja/Erriberabeitia,2022,18532,12795,NA,NA,NA,2033
01047,Ribera Baja/Erriberabeitia,2021,17384,11916,NA,NA,NA,1896
01047,Ribera Baja/Erriberabeitia,2020,16489,11083,NA,NA,NA,1798
01052,Samaniego,2022,14644,8874,NA,NA,NA,2212
01052,Samaniego,2021,15818,8695,NA,NA,NA,3561
01052,Samaniego,2020,14537,7778,NA,NA,NA,3476
01053,San Millán/Donemiliaga,2022,20901,11955,NA,NA,NA,3541
01053,San Millán/Donemiliaga,2021,20490,11136,NA,NA,NA,4201
01053,San Millán/Donemiliaga,2020,19404,10574,NA,NA,NA,3723
01054,Urkabustaiz,2022,18397,12172,NA,NA,NA,1899
01054,Urkabustaiz,2021,17936,11422,NA,NA,NA,2060
01054,Urkabustaiz,2020,17100,11002,NA,NA,NA,1771
01055,Valdegovía/Gaubea,2022,19693,9455,NA,NA,NA,3204
01055,Valdegovía/Gaubea,2021,18972,9195,NA,NA,NA,3016
01055,Valdegovía/Gaubea,2020,17661,8513,NA,NA,NA,2263
01057,Villabuena de Álava/Eskuernaga,2022,12800,4703,NA,NA,NA,3382
01057,Villabuena de Álava/Eskuernaga,2021,13289,4406,NA,NA,NA,4365
01057,Villabuena de Álava/Eskuernaga,2020,12840,3650,NA,NA,NA,4369
01059,Vitoria-Gasteiz,2022,19949,12129,NA,NA,NA,2168
01059,Vitoria-Gasteiz,2021,18880,11442,NA,NA,NA,2016
01059,Vitoria-Gasteiz,2020,18171,10822,NA,NA,NA,1856
01060,Yécora/Iekora,2022,14580,4950,NA,NA,NA,4765
01060,Yécora/Iekora,2021,14105,4217,NA,NA,NA,5649
01060,Yécora/Iekora,2020,13998,3502,NA,NA,NA,5853
01061,Zalduondo,2022,22036,14010,NA,NA,NA,2920
01061,Zalduondo,2021,22929,14560,NA,NA,NA,3654
01061,Zalduondo,2020,21771,13770,NA,NA,NA,3114
01062,Zambrana,2022,17842,10851,NA,NA,NA,1095
01062,Zambrana,2021,16625,9484,NA,NA,NA,1432
01062,Zambrana,2020,15746,9136,NA,NA,NA,1045
01018,Zigoitia,2022,25635,14852,NA,NA,NA,4443
01018,Zigoitia,2021,24170,14319,NA,NA,NA,3793
01018,Zigoitia,2020,23321,13428,NA,NA,NA,3731
01063,Zuia,2022,26498,17021,NA,NA,NA,3719
01063,Zuia,2021,24923,15967,NA,NA,NA,3739
01063,Zuia,2020,23005,14757,NA,NA,NA,3132
33001,Allande,2022,13937,5558,5547,254,939,1638
33001,Allande,2021,13131,4970,5293,332,893,1644
33001,Allande,2020,12120,4465,5137,486,875,1159
33001,Allande,2019,12132,4581,4953,217,882,1498
33001,Allande,2018,11424,4247,4791,178,851,1356
33001,Allande,2017,10913,3985,4521,183,805,1420
33001,Allande,2016,10405,3684,4537,214,772,1197
33001,Allande,2015,10248,3492,4559,213,736,1247
33002,Aller,2022,17917,7251,8109,288,1336,933
33002,Aller,2021,16903,6829,7531,380,1277,887
33002,Aller,2020,16266,5380,8451,532,1237,666
33002,Aller,2019,16178,5515,8329,248,1225,787
33002,Aller,2018,15495,5176,8126,230,1167,796
33002,Aller,2017,15050,4899,7845,237,1116,747
33002,Aller,2016,14708,4637,7679,258,1093,708
33002,Aller,2015,14543,4306,7398,315,1089,765
33003,Amieva,2022,14428,5095,5942,373,872,2146
33003,Amieva,2021,13037,4471,5224,540,846,1956
33003,Amieva,2020,12408,4371,5164,597,910,1366
33003,Amieva,2019,12836,4837,4938,293,960,1808
33003,Amieva,2018,11938,4276,4568,251,949,1894
33003,Amieva,2017,10604,3891,4299,268,821,1325
33003,Amieva,2016,10166,3540,4251,311,789,1276
33003,Amieva,2015,10182,3310,4676,325,765,1105
33004,Avilés,2022,17586,9701,5344,274,984,1282
33004,Avilés,2021,16603,9087,5019,396,881,1220
33004,Avilés,2020,15905,8498,4891,614,801,1101
33004,Avilés,2019,15920,8965,4763,238,772,1182
33004,Avilés,2018,15326,8626,4534,234,726,1206
33004,Avilés,2017,14750,8387,4346,231,672,1114
33004,Avilés,2016,14358,8109,4236,263,638,1111
33004,Avilés,2015,14087,7909,4128,291,623,1136
33005,Belmonte de Miranda,2022,16311,6965,5763,248,1290,2045
33005,Belmonte de Miranda,2021,15557,6527,5391,373,1251,2015
33005,Belmonte de Miranda,2020,15074,6198,5599,515,1184,1578
33005,Belmonte de Miranda,2019,14471,6091,5422,216,1170,1572
33005,Belmonte de Miranda,2018,13836,5877,5201,147,1091,1519
33005,Belmonte de Miranda,2017,13109,5493,5037,135,1014,1429
33005,Belmonte de Miranda,2016,12658,5211,4839,163,1042,1403
33005,Belmonte de Miranda,2015,12309,4804,4879,229,1037,1360
33006,Bimenes,2022,16347,6364,7060,340,1398,1186
33006,Bimenes,2021,15566,6111,6606,404,1336,1076
33006,Bimenes,2020,15005,4918,7393,587,1259,808
33006,Bimenes,2019,14782,4802,7567,210,1225,887
33006,Bimenes,2018,13910,4173,7333,203,1187,934
33006,Bimenes,2017,13322,3742,7255,252,1116,811
33006,Bimenes,2016,13037,3532,7342,230,1093,686
33006,Bimenes,2015,13081,3379,7398,226,1089,717
33007,Boal,2022,15544,6433,6140,203,1222,1546
33007,Boal,2021,14212,5869,5544,342,1038,1419
33007,Boal,2020,13250,5168,5505,491,988,1098
33007,Boal,2019,13066,5261,5366,166,998,1273
33007,Boal,2018,12565,4784,5406,183,915,1277
33007,Boal,2017,11970,4482,5084,212,974,1218
33007,Boal,2016,11677,4374,4901,236,912,1254
33007,Boal,2015,11140,4175,4742,272,839,1111
33008,Cabrales,2022,13488,5414,4569,356,806,2343
33008,Cabrales,2021,12760,4601,4490,620,777,2273
33008,Cabrales,2020,11392,4231,4177,830,713,1441
33008,Cabrales,2019,11554,4558,4319,323,694,1661
33008,Cabrales,2018,10788,4256,3872,312,692,1656
33008,Cabrales,2017,10396,4031,3770,313,685,1599
33008,Cabrales,2016,10024,3714,3727,351,693,1539
33008,Cabrales,2015,9999,3473,3881,357,681,1607
33009,Cabranes,2022,14202,5610,4909,331,1026,2326
33009,Cabranes,2021,12514,4965,4423,466,857,1803
33009,Cabranes,2020,11377,4499,4343,668,714,1152
33009,Cabranes,2019,11382,4717,4293,315,798,1259
33009,Cabranes,2018,11072,4617,4235,339,791,1091
33009,Cabranes,2017,10877,4400,4114,360,767,1236
33009,Cabranes,2016,10505,4086,4126,335,769,1190
33009,Cabranes,2015,10155,3789,4169,381,755,1063
33010,Candamo,2022,16556,NA,NA,NA,NA,NA
33010,Candamo,2021,15539,7404,5029,306,1336,1364
33010,Candamo,2020,14752,6803,4914,553,1259,1072
33010,Candamo,2019,14484,6843,4948,221,1225,1121
33010,Candamo,2018,13763,6509,4735,192,1187,1079
33010,Candamo,2017,13369,6376,4657,174,1116,962
33010,Candamo,2016,12636,5831,4426,167,1093,990
33010,Candamo,2015,12339,5527,4415,219,1089,948
33011,Cangas del Narcea,2022,16432,6815,6729,237,1240,1411
33011,Cangas del Narcea,2021,15489,6412,6189,390,1192,1306
33011,Cangas del Narcea,2020,14839,6065,6007,546,1145,1078
33011,Cangas del Narcea,2019,14443,6000,5843,266,1115,1218
33011,Cangas del Narcea,2018,13770,5632,5578,265,1068,1228
33011,Cangas del Narcea,2017,13622,5876,5338,231,1026,1151
33011,Cangas del Narcea,2016,13081,5612,5133,254,980,1102
33011,Cangas del Narcea,2015,12809,5486,5013,252,971,1087
33012,Cangas de Onís,2022,14171,6729,3772,360,727,2583
33012,Cangas de Onís,2021,13386,5933,3578,636,665,2575
33012,Cangas de Onís,2020,12197,5393,3521,882,609,1793
33012,Cangas de Onís,2019,12076,5821,3352,318,581,2004
33012,Cangas de Onís,2018,11440,5490,3207,318,549,1875
33012,Cangas de Onís,2017,10927,5234,3121,306,494,1772
33012,Cangas de Onís,2016,10394,4990,2956,335,475,1638
33012,Cangas de Onís,2015,10441,4893,3017,334,480,1717
33013,Caravia,2022,18723,8770,5413,371,727,3441
33013,Caravia,2021,17350,8355,4739,559,628,3069
33013,Caravia,2020,16132,7164,4939,735,667,2627
33013,Caravia,2019,15001,6871,4899,270,642,2318
33013,Caravia,2018,14259,6230,4517,368,645,2500
33013,Caravia,2017,13725,6548,4343,333,570,1932
33013,Caravia,2016,13677,6383,4078,371,603,2241
33013,Caravia,2015,12064,5788,4083,275,565,1354
33014,Carreño,2022,17969,9666,5383,284,1006,1630
33014,Carreño,2021,16886,9029,5006,439,895,1518
33014,Carreño,2020,16121,8453,4976,646,853,1193
33014,Carreño,2019,16157,8768,4851,257,869,1412
33014,Carreño,2018,15426,8448,4573,256,849,1299
33014,Carreño,2017,14795,8150,4431,263,775,1175
33014,Carreño,2016,14442,7928,4290,286,763,1175
33014,Carreño,2015,14115,7669,4230,311,739,1166
33015,Caso,2022,18560,7654,7479,230,1361,1836
33015,Caso,2021,17661,7264,7097,386,1232,1681
33015,Caso,2020,17192,6451,7552,527,1202,1459
33015,Caso,2019,17035,6772,7437,155,1181,1490
33015,Caso,2018,16329,6462,7032,177,1182,1477
33015,Caso,2017,15586,6049,6815,166,1092,1465
33015,Caso,2016,15038,5653,6613,196,1093,1460
33015,Caso,2015,14606,5347,6562,225,1003,1469
33016,Castrillón,2022,19674,10821,5500,252,908,2194
33016,Castrillón,2021,18516,10187,5112,366,835,2016
33016,Castrillón,2020,17713,9597,4958,602,794,1761
33016,Castrillón,2019,17590,9992,4772,221,777,1827
33016,Castrillón,2018,17169,9760,4604,211,732,1862
33016,Castrillón,2017,16575,9539,4414,215,669,1738
33016,Castrillón,2016,15991,9119,4256,243,651,1722
33016,Castrillón,2015,15680,9037,4095,268,641,1639
33017,Castropol,2022,15772,7648,4770,225,795,2334
33017,Castropol,2021,14790,7296,4496,327,730,1941
33017,Castropol,2020,14146,6902,4418,454,661,1711
33017,Castropol,2019,13861,6617,4362,177,658,2048
33017,Castropol,2018,13105,6314,4146,225,653,1766
33017,Castropol,2017,12732,6148,3929,185,592,1878
33017,Castropol,2016,12182,5936,3877,213,566,1591
33017,Castropol,2015,11594,5531,3775,206,546,1535
33018,Coaña,2022,17017,9069,4810,200,975,1965
33018,Coaña,2021,15925,8319,4578,277,932,1819
33018,Coaña,2020,14867,7911,4377,473,809,1297
33018,Coaña,2019,15026,8267,4225,195,799,1541
33018,Coaña,2018,14251,7760,4034,187,731,1539
33018,Coaña,2017,13645,7441,3937,192,656,1418
33018,Coaña,2016,13227,7170,3760,196,669,1432
33018,Coaña,2015,12911,6915,3696,222,623,1455
33019,Colunga,2022,15297,6566,5408,262,882,2178
33019,Colunga,2021,14479,6074,5187,445,838,1933
33019,Colunga,2020,13375,5438,5087,598,688,1565
33019,Colunga,2019,13019,5299,5144,241,689,1645
33019,Colunga,2018,12421,5022,4782,221,643,1754
33019,Colunga,2017,12084,4986,4633,230,602,1634
33019,Colunga,2016,11545,4636,4488,266,596,1559
33019,Colunga,2015,11445,4521,4497,265,584,1578
33020,Corvera de Asturias,2022,15967,9428,4439,272,937,891
33020,Corvera de Asturias,2021,14912,8668,4199,399,809,837
33020,Corvera de Asturias,2020,14347,8102,4152,644,733,717
33020,Corvera de Asturias,2019,14408,8570,4083,236,710,809
33020,Corvera de Asturias,2018,13710,8172,3891,225,665,758
33020,Corvera de Asturias,2017,13230,7916,3729,234,627,724
33020,Corvera de Asturias,2016,12842,7650,3641,253,599,699
33020,Corvera de Asturias,2015,12472,7308,3549,280,579,755
33021,Cudillero,2022,15966,7072,5398,238,1053,2205
33021,Cudillero,2021,14729,6466,4952,368,929,2014
33021,Cudillero,2020,13829,6018,4806,570,850,1585
33021,Cudillero,2019,13566,6023,4645,239,882,1777
33021,Cudillero,2018,12989,5798,4428,223,854,1688
33021,Cudillero,2017,12625,5638,4326,218,770,1673
33021,Cudillero,2016,12132,5367,4215,227,741,1583
33021,Cudillero,2015,11743,4982,4231,264,733,1532
33022,Degaña,2022,19164,NA,NA,NA,NA,NA
33022,Degaña,2021,18240,6661,8623,540,1048,759
33022,Degaña,2020,18254,6957,8723,1032,975,524
33022,Degaña,2019,17329,6833,8220,727,963,588
33022,Degaña,2018,15228,5937,7384,371,967,569
33022,Degaña,2017,16102,7507,6590,587,879,538
33022,Degaña,2016,15464,7201,6304,513,898,548
33022,Degaña,2015,16167,8573,5889,242,853,611
33023,"Franco, El",2022,16020,8140,4522,212,917,2230
33023,"Franco, El",2021,14680,7539,4178,341,863,1759
33023,"Franco, El",2020,14068,7077,4099,539,801,1552
33023,"Franco, El",2019,14053,7383,3916,220,778,1756
33023,"Franco, El",2018,13174,6863,3743,200,737,1630
33023,"Franco, El",2017,12736,6506,3666,212,630,1722
33023,"Franco, El",2016,12376,6308,3617,234,604,1614
33023,"Franco, El",2015,11925,5951,3605,273,593,1502
33024,Gijón,2022,18456,9834,5299,282,1044,1996
33024,Gijón,2021,17374,9143,4997,429,978,1828
33024,Gijón,2020,16594,8531,4941,643,906,1574
33024,Gijón,2019,16558,8873,4811,257,888,1728
33024,Gijón,2018,15919,8480,4634,250,867,1687
33024,Gijón,2017,15376,8206,4485,262,816,1608
33024,Gijón,2016,14887,7921,4365,284,783,1534
33024,Gijón,2015,14700,7699,4307,325,773,1596
33025,Gozón,2022,18089,9511,5299,279,886,2114
33025,Gozón,2021,16907,8877,4899,376,802,1953
33025,Gozón,2020,16079,8216,4936,595,759,1573
33025,Gozón,2019,15753,8367,4741,224,766,1655
33025,Gozón,2018,14939,7895,4503,218,728,1596
33025,Gozón,2017,14477,7690,4374,204,681,1527
33025,Gozón,2016,14042,7390,4322,217,689,1424
33025,Gozón,2015,13682,7119,4270,251,672,1370
33026,Grado,2022,15597,7984,4663,264,1288,1399
33026,Grado,2021,14608,7370,4412,391,1233,1202
33026,Grado,2020,13927,6843,4337,596,1170,981
33026,Grado,2019,13811,7052,4242,216,1173,1128
33026,Grado,2018,13253,6649,4084,215,1138,1168
33026,Grado,2017,12799,6413,3930,216,1074,1166
33026,Grado,2016,12391,6145,3862,229,1036,1119
33026,Grado,2015,12030,5749,3747,298,1021,1215
